Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Explicit Track,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts
Anabella,Anabella,Khaid,2023-07-14,US23A1566792,536,True,1.7190082644628097,-0.4180236480866505,-0.3834966093757017,-0.5190078720058909,-1.6666666666666667,-0.32095861839872053,-0.36581155467837645,8.0000279963223,-0.1422568739721527,-0.08085317788993826,-0.20254350529294432,-0.4583333333333333,-0.13580765247571863,0.0,0.0,0.0,0.0,-0.2885564875216984,0.0,0.0,0.06541341344823336
Cuando Te Amï¿,Cuando Te Amï¿½ï¿½ - Si,Cupula Roja,2024-06-08,UKXN22459926,537,False,1.7190082644628097,0.0,0.0,0.0,0.0,-0.3956353157574669,-0.4326824682773822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00877045352120025
Bam Bam (feat. Ed Sheeran),#NAME?,Camila Cabello,2021-10-29,USSM12200047,539,False,1.7142857142857144,1.239879076708648,0.956213792174298,2.367648154218395,0.1111111111111111,0.2516226373626968,0.44133956534215835,-0.04360045430395734,0.4890688661733328,0.812106904277022,23.231783761585675,2.5833333333333335,13.21655890502981,35.48275862068966,3.608695652173913,4.699591932822125,3.4444444444444446,0.7844222949579714,0.4868915651112122,0.0,3.2082395712427343
The Motto,The Motto,Tiï¿½ï¿,2021-11-04,CYA112001070,540,False,1.7142857142857144,1.0735236152210077,1.4763618633357072,3.4901120625234947,0.3333333333333333,0.40662932795040163,0.2290328618725067,-0.15468731607529737,0.03631803291525912,0.606431269373068,13.766075445574192,4.0625,5.973409466230022,34.44827586206897,4.956521739130435,5.438720109186444,3.111111111111111,1.9677717817456233,0.32288648933368447,0.0,2.114225629572261
Single Soon,Single Soon,Selena Gomez,2023-08-25,USUM72310919,538,False,1.7142857142857144,-0.06365765588722339,-0.17297637148667808,1.029282383439981,0.3333333333333333,-0.2290467153205689,0.09924384592569348,-0.2891256557661289,-0.06720767970323213,-0.05354943572854774,5.339188461388877,0.8958333333333334,6.564503036918857,14.413793103448276,1.173913043478261,16.27145831476786,3.0,0.2919913773488277,-0.14997486053582973,0.0,0.16564877569175065
Falling Down - Bonus Track,Falling Down,Lil Peep,2018-09-19,USQX91802294,541,True,1.7095631641086184,1.7006558197398527,2.0145889870469813,0.7415744185840546,1.0,0.6785089014903651,1.5297641044274377,-0.28157173898519694,-0.11935957199237321,-0.20890537377726828,-0.39486998588205324,0.0625,0.19819744171075096,0.0,-0.08695652173913043,-0.09997955613461308,-0.1111111111111111,1.4423739562267373,2.5599157229391625,160747995.0,1.1706071895722403
Close,Close - Single,Kush & TJ,2023-09-14,QZTAX2379776,543,False,1.7001180637544278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.493936391320293
Sin Pijama,Sin Pijama,Becky G,2018-04-20,USSD11800157,542,False,1.7001180637544278,1.0126219994527517,0.4913678618857902,0.4676702443050963,-0.6666666666666666,5.951646274211754,3.0687606106212533,9.8445656911433,0.7183739439400275,1.3478229934687223,1.266701582714367,1.2083333333333333,0.3244884821003723,0.9310344827586207,1.3478260869565217,-0.09092516353900942,2.0555555555555554,1.765106499337774,2.296741446596595,0.0,1.6760134618404703
Wasted On You,Dangerous: The Double Album,Morgan Wallen,2021-01-08,USUG12004194,545,False,1.6906729634002362,0.8860985183894984,0.5329920254569483,-0.07203299291391997,1.3333333333333333,0.6837996252715501,0.35739909974448486,-0.3220875075955931,-0.32703827348923686,-0.33469757275856044,1.2038597778599005,0.2708333333333333,10.799731295658745,6.448275862068965,-0.5217391304347826,-0.4418009854038426,-0.5555555555555556,9.536953954313496,5.712165106423732,11048349.0,0.6172440058336688
BREAK MY SOUL,BREAK MY SOUL,Beyoncï¿,2022-06-21,USSM12206234,544,False,1.6906729634002362,0.37813098891698355,0.6134431677476888,1.2427964073686386,-0.3333333333333333,-0.06921947595858363,0.17035178230910517,0.16513248941389064,1.1488403644872482,1.7983623113311116,19.016674353183884,3.7916666666666665,12.038402328770957,34.58620689655172,2.5217391304347827,3.3348586013632104,5.444444444444445,0.2747902074719887,0.7341202384657745,1542227.0,0.9352505730592334
Nimbu Kharbuja Bhail 2,Nimbu Kharbuja Bhail 2,Khesari Lal Yadav,2023-12-11,ING642308945,546,False,1.6859504132231402,-0.42776696730482194,-0.41281572582456005,-0.5350193402164645,0.0,0.36853841836400436,0.24971286377183802,0.0,0.0,0.0,3.8124921822576234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43079628760949
Murder In My Mind,Murder In My Mind,Kordhell,2022-01-21,QM4TW2218315,547,True,1.6859504132231402,0.7952547223934224,1.126354485439883,2.014784969259968,0.7777777777777778,-0.03393247695283724,0.1504301366073401,2.344791252421841,4.014266368211734,4.862433448800952,0.0,-0.14583333333333334,-0.15240574355529432,8.689655172413794,-0.34782608695652173,-0.20903066055606362,-0.3888888888888889,-0.16858812087343503,0.003064620394091029,34975978.0,0.8917021636854627
Unstoppable,Unstoppable,Sia,2016-01-21,USRC11502934,548,False,1.6812278630460449,1.9404339403066524,1.7251316794015563,2.5385944838058676,1.0,3.2983043959355887,3.4474611239224218,19.02649406509781,15.432678908320653,27.075978756714594,12.92790063844408,2.0,18.153105494443977,15.96551724137931,3.0869565217391304,2.348129958173472,1.9444444444444444,1.8187889008414007,3.785189264251682,0.0,7.4520975681622055
traitor,SOUR,Olivia Rodrigo,2021-05-21,USUG12101243,550,False,1.6812278630460449,2.4596863873714914,1.517729404443418,2.4585502483432564,1.4444444444444444,0.9412807407328367,2.1311391927704295,0.6902671421799591,6.315168315099766,4.419324086060063,11.819141390042713,2.4791666666666665,2.4595404036163124,3.310344827586207,0.6086956521739131,-0.1656191369829525,0.4444444444444444,1.1722602198698209,3.429836952618096,0.0,1.1774404189765093
goosebumps,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,USSM11607555,549,True,1.6812278630460449,4.0035851746155355,4.483759005844576,3.155893176948147,1.6666666666666667,3.1681611032413772,4.022043253829802,2.145722130138359,2.6787794767726005,2.3819331116556675,0.4974005208063389,3.7916666666666665,0.9093962549332437,-1.206896551724138,2.9130434782608696,3.690812507833241,0.7222222222222222,7.686095520914135,12.946297316062921,0.0,3.6683254393283606
DIME QUE,DIME QUE,Ian G.,2021-07-16,QZS632157305,559,False,1.6765053128689495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207299897.0,-0.437156337106666
Quï¿½ï¿½ Mï¿½ï¿,Quï¿½ï¿½ Mï¿½ï¿,J Balvin,2021-05-28,QZM5U2100064,552,False,1.6717827626918536,1.0616646124742743,1.0872708842568535,0.7341956436301277,0.0,1.9380711163662214,0.9874231235329214,1.864308188606133,3.002606877855604,2.760405413786234,0.3732265616076614,1.6666666666666667,1.0579393735830045,0.6551724137931034,0.8260869565217391,1.8327482130679666,3.0555555555555554,0.24203401559457963,-0.14686235544808102,0.0,0.455334630272567
Hrs and Hrs,Public Displays of Affection,Muni Long,2021-11-19,QZAKB2136210,551,True,1.6717827626918536,0.0033080013833491715,0.33453304334994965,-0.07971942159910829,0.0,0.08261788561808361,0.1338199337573797,6.773740722241487,6.284557029816253,6.113701180253043,0.04039756452317632,0.20833333333333334,5.758781873652979,16.0,-0.34782608695652173,0.42995021513713355,1.0555555555555556,3.070721790265989,3.6486700026336583,9091720.0,0.7524568268095039
Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,BTS,2019-04-12,QM6MZ1917908,553,False,1.6576151121605667,1.7188144196576771,0.3852031487576265,0.6318089569439893,0.3333333333333333,5.224153362554636,11.710446253396947,4.485608935917054,4.498685092930549,3.6007134250520156,0.3040843290276595,1.7291666666666667,0.5838441514820724,-0.8275862068965517,0.6956521739130435,0.7148471547047816,0.5,0.13787465455077552,1.0390020829841742,0.0,1.2655373098520148
Broccoli,Broccoli - Single,ati2x06,2024-01-17,ES64E2455101,626,False,1.6528925619834713,1.1259353649931032,-0.4145864208223467,-0.5430399204982131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angel Baby,Angel Baby,Troye Sivan,2021-09-09,AUUM72100371,554,False,1.6528925619834713,0.5449126104673356,0.24470235002020901,0.08207285796934305,0.1111111111111111,0.38689723469092147,0.5114235144098,15.784687920541348,6.628940953906551,7.731904334970288,6.908966382843204,0.4375,0.7268452430934588,-2.1724137931034484,0.0,-0.4284462328723059,0.4444444444444444,-0.2639167321616918,-0.24335001316829075,0.0,0.2839897915911071
Way 2 Sexy (with Future & Young Thug),Certified Lover Boy,Drake,2021-09-03,USUG12104403,555,True,1.64344746162928,0.593811222375978,1.6318622450616214,0.7088472614614914,0.0,0.11383083025791567,0.2644602079767786,1.4794783776131226,4.090311840015141,3.9931230658047165,0.440675528325947,1.5416666666666667,-0.07506927533797968,22.896551724137932,0.5217391304347826,0.23351183194666106,1.5555555555555556,1.368720531933027,7.7954365886944235,18522850.0,0.6334594975903632
Bhauji Lenge Lenge,Bhauji Lenge Lenge,Khesari Lal Yadav,2024-04-05,ING642402634,556,False,1.638724911452184,-0.44275810145149125,-0.41425281161986516,-0.534817227441734,0.0,-0.11371178590220808,-0.15102643029626128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4357828365114824
SORRY 4 THAT MUCH,SORRY 4 THAT MUCH,Feid,2024-06-07,USUM72406641,557,True,1.6340023612750885,-0.4289514149277346,-0.39940720210943664,3.041718994745938,0.4444444444444444,-0.386640137439037,-0.38431317495938117,-0.4395982527749764,-0.40299350276234547,-0.44771220626938624,-0.46302354607420315,0.4791666666666667,-0.1604668737929297,0.0,0.2608695652173913,6.197218967141609,0.7777777777777778,-0.2869913895256561,-0.37330907175521344,-3205686.0,-0.4079542309701109
I WANNA BE YOUR SLAVE,Teatro d'ira - Vol. I,Mï¿½ï¿½ne,2021-03-19,ITB002100115,558,True,1.6292798110979931,1.5105205770070893,2.6684758550339702,0.9044321416853554,1.1111111111111112,0.3684048539292025,1.4234204754797015,0.5940794141133279,3.445131842091496,2.772759939295696,0.8450123525258499,1.8541666666666667,1.3267276849441598,3.413793103448276,1.5217391304347827,2.230337075974455,1.5,0.14111856163570266,0.8591950582996145,0.0,2.9891971748346045
PUFFIN ON ZOOTIEZ,I NEVER LIKED YOU,Future,2022-04-29,USSM12203787,560,True,1.6245572609208971,0.2882970921653824,1.3215415311379282,0.3242116206756864,0.4444444444444444,-0.0825198897698236,-0.15619419423965844,-0.3838270336305822,-0.3500486851974219,-0.37097333971155755,1.0818213996234676,0.0625,-0.135023931480393,1.6896551724137931,-0.391304347826087,-0.2923806333214038,-0.7222222222222222,0.029612976921131958,0.02020734072353772,33086224.0,0.11376984222391487
3D (feat. Jack Harlow),3D (feat. Jack Harlow),Jung Kook,2023-09-29,USA2P2346470,559,True,1.6245572609208971,0.6188494871092396,-0.06618293332306843,0.8116603303356172,0.7777777777777778,0.04917654139572785,1.1291318197864904,-0.3870058887718841,-0.2892623530668099,-0.37060442202597726,8.3924821524126,-0.1875,0.0,-2.103448275862069,0.6521739130434783,2.5388211848006295,1.7777777777777777,-0.23281196857959482,-0.2979864486316949,0.0,0.2683180730681855
XO Tour Llif3,XO TOUR Llif3,Lil Uzi Vert,2017-03-24,USAT21700684,562,True,1.6198347107438018,3.496326972064976,0.3433480249693657,-0.07916116440916902,-4.777777777777778,0.2547096868155716,0.4610915787365731,-0.4306903320427453,-0.41752377640239524,-0.46315125092450277,-0.46238995326825383,3.7916666666666665,0.8862764855711367,0.0,0.2608695652173913,-0.013009732518946316,0.16666666666666666,8.216718298315772,11.204252160796802,261482032.0,2.6030690704546977
Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),Rihanna,2022-10-28,QMJMT2204481,563,False,1.6198347107438018,0.2569560914492136,0.4324858376477985,0.9569593883866757,-0.2222222222222222,-0.2760529961926546,-0.2685227813092036,1.2578925768387699,1.6279662482228483,2.0514289298180928,0.0,1.6875,6.679933943516108,-2.8275862068965516,1.7826086956521738,1.3609362051325062,3.4444444444444446,1.3215560794044834,0.9518040558335528,0.0,2.569307044651302
Desire (with Sam Smith),Desire (with Sam Smith),Calvin Harris,2023-07-28,GBARL2300798,561,False,1.6198347107438018,-0.024745687007129976,0.1442988111964381,3.028430253866034,0.8888888888888888,-0.2588866019771732,-0.25907876926083667,-0.45876809819073766,-0.45690071157573664,-0.4905413615880233,2.0310483657348,1.2708333333333333,3.5719203963389035,-1.7586206896551724,3.608695652173913,2.93539595573641,0.7777777777777778,-0.21693839164399178,-0.3554959657145593,1199641.0,0.6774150974571568
Cute,Cute,Aurel Surya Lie,2022-08-29,SGB502236207,564,False,1.6151121605667058,-0.44494279429152483,-0.41344445086000603,-0.5428374391287567,-5.111111111111111,-0.3953752787102381,-0.43106287543620964,17.290528653281456,5.052790153094337,9.403462338428183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4260921120142169
Cold Heart - PNAU Remix,Diamonds (Deluxe),Elton John,2017-11-10,GBUM72104705,565,False,1.6103896103896105,3.287809883976225,3.622084929204278,6.575160104494557,1.1111111111111112,1.0605711394209858,0.5896336423875695,0.7394235939006194,0.5388380102366636,1.2619857553708487,22.45226826721296,8.604166666666666,18.232177344865228,0.0,12.478260869565217,28.703804608113973,7.222222222222222,4.698611388630261,3.0614600043096223,0.0,9.1814141071044
Con Altura,Con Altura,ROSALï¿½,2019-03-28,USSM11900950,566,False,1.6056670602125147,0.9852699366653485,0.6306112105523157,0.9674042980909506,-0.1111111111111111,5.735962410644598,3.1762011722177377,0.08602506307126019,-0.02810542724794877,0.16217634453411667,1.8460852834076777,3.4583333333333335,0.6046127578582025,11.89655172413793,2.869565217391304,1.3402693157595515,2.7222222222222223,0.6877909451146644,0.6423731654176742,0.0,1.0926951764807589
ýýýýýý (HEYA),IVE SWITCH,IVE,2024-04-29,QM4TX2478220,568,False,1.600944510035419,-0.3854572504113922,-0.39347922320380313,0.18886126191783215,-0.7777777777777778,-0.24507706954858552,-0.133539851205284,0.0,-0.4140996725551947,-0.4584093799864766,0.0,-0.041666666666666664,-0.14865507879195006,0.0,-0.30434782608695654,-0.14726826592655745,0.16666666666666666,-0.28868758758070023,-0.3736921493044748,-3143775.0,-0.4071976546646075
LA CANCIï¿½,OASIS,J Balvin,2019-06-28,USUM71911618,570,False,1.600944510035419,2.7220518228336856,1.509517485613103,2.6760252731069345,1.3333333333333333,3.683432645492092,1.9601794179925858,-0.33154262917280414,-0.09479394901468025,-0.22820175600923467,1.124203575769232,2.6875,0.37688582864500236,-2.1379310344827585,4.478260869565218,6.396600504472632,1.2222222222222223,3.145905876029827,2.6216869777575598,0.0,1.1736989726624785
In My Mind,In My Mind,Dynoro,2017-11-15,QZ22B1859046,567,False,1.600944510035419,2.2137302907026806,2.6037813319988965,2.335296717986486,0.7777777777777778,4.016946440917308,4.420748680618494,2.0131213672385764,0.14535087150708947,0.4010206790900071,1.8020450129391152,3.2083333333333335,2.9881042348923783,0.0,5.695652173913044,3.7232043590705235,1.3888888888888888,2.8690474513249495,2.242009241745876,0.0,8.28853692261181
Chandelier,Todo Exitos 2014 (Los Nï¿½ï¿½mero 1 Del A,Sia,2014-01-01,USRC11400498,569,False,1.600944510035419,2.7646303656874283,1.7803568335354236,2.6190047747863185,0.8888888888888888,7.98189760271605,5.468495185952105,0.4769860686482548,1.6857885493334497,1.69570181089019,7.985770646544817,3.9166666666666665,6.67178884317183,5.896551724137931,5.913043478260869,2.158113522068176,2.9444444444444446,9.02766705146203,24.914501879474226,0.0,9.380698556775705
Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),benny blanco,2018-07-12,USUM71809132,571,False,1.5962219598583236,2.778116423790692,1.8291407638367625,1.5221685205872184,0.6666666666666666,1.969351564154193,1.1119635163228945,-0.12435202830173672,-0.24111382667724293,-0.2777737313810785,2.8626500263322536,3.0208333333333335,8.656842164189548,3.8620689655172415,1.565217391304348,0.5372419081131646,1.8888888888888888,9.696111793026146,6.149017166662676,29416317.0,4.004081112755447
Godzilla (feat. Juice WRLD),Music To Be Murdered By,Eminem,2020-01-17,USUM72000788,572,True,1.5962219598583236,2.2585793100677054,2.6868756856631446,1.7737021894885077,1.2222222222222223,1.3596074956677486,3.108953489092264,-0.050759877452461924,0.19343305884232667,0.08237597243388489,0.8689328063414384,1.0,-0.13619951297338148,0.8275862068965517,2.0,0.5054848174515316,0.5,3.1532470241253923,11.534321354179136,0.0,1.1265477458988091
All About That Bass,Los Nï¿½ï¿½meros 1 De 40 (El Disco De Los ï¿½ï,Meghan Trainor,2014-01-01,USSM11401317,573,True,1.591499409681228,1.0688115960263733,0.7710093603043543,1.2247552927770946,0.3333333333333333,6.880487608714228,3.23944615223691,0.6150792009595103,0.5455894986641429,0.6599341007397852,2.6262800159150617,2.125,1.0932068183726593,10.793103448275861,3.391304347826087,0.43282093413691863,1.4444444444444444,11.40978710192554,86.44820073263581,0.0,8.250941372242192
"Besharam Rang (From ""Pathaan"")","Besharam Rang (From ""Pathaan"")",Vishal-Shekhar,2022-12-12,INY092200126,574,False,1.5867768595041323,-0.04001812068915938,-0.27379050625196477,-0.2012866720396174,-0.1111111111111111,1.438553793179917,1.2268032120720398,0.7401209568379427,-0.00201974009149539,0.5626470690683103,-0.46082874864885937,-0.020833333333333332,-0.10958098916785625,0.0,-0.6086956521739131,-0.44990419022992917,-0.3333333333333333,-0.27317556002656324,-0.36105059017884933,0.0,-0.3003357275384056
MR. TAKE YA B*TCH (FEAT. CHRISEANROCK),MR. TAKE YA B*TCH (FEAT. CHRISEANROCK),Lil Mabu,2023-10-17,QZVEM2364808,575,True,1.5820543093270365,-0.3250108273230068,-0.2163327366861058,-0.46258126169872305,0.0,-0.27317032526388996,-0.19604574360541255,3.148313698791386,2.292856786451579,2.026830789435273,0.803881484527186,-0.5416666666666666,-0.1623701962101492,-0.27586206896551724,0.0,0.0,-0.2777777777777778,-0.2440174274768016,-0.08288840472143079,-497745.0,-0.24494912420793521
Cheques,Still Rollin,Shubh,2023-05-19,QM6P42332212,576,False,1.5820543093270365,0.06803899169767012,-0.17468291086860288,-0.1556648427541623,0.6666666666666666,0.5553160166014729,0.8048946318428399,0.9262277818959237,-0.22979763790479193,-0.13546409535602447,-0.46482046814592975,-0.16666666666666666,0.0,0.0,0.0,0.0,0.2777777777777778,-0.28864004104888513,-0.3718725309454833,-998835.0,-0.17642909283994396
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Riton,2021-01-15,GBCEN2000163,577,False,1.577331759149941,1.3728175485054828,2.884693111611525,3.2981214723372987,0.5555555555555556,-0.2809606066989959,-0.33457718889331606,0.6037025136243466,-0.09138872269582711,0.0072525040614653145,-0.46724384007050473,5.375,6.512721471156269,0.0,6.260869565217392,7.561254633823684,1.6111111111111112,0.20401247207665474,0.5171068068092034,3484792.0,3.8545777470395564
VAGABUNDO,VAGABUNDO,Sebastian Yatra,2023-05-12,USUM72305982,578,False,1.577331759149941,0.18153539581471315,0.15371685560495538,1.259868363560746,0.8888888888888888,0.20821629476158407,-0.13590644554596484,0.14991521568303073,0.14271705042712868,0.44538225627581807,0.4204462515157466,0.6458333333333334,1.6995549584347973,-0.6551724137931034,1.391304347826087,3.637952010766149,2.6666666666666665,-0.164142349445523,-0.33797016783585127,-3198274.0,0.29675030270725405
Cheap Thrills,Cheap Thrills,Sia,2015-12-17,USRC11502935,580,False,1.5726092089728454,2.8570357214901057,1.661989722270339,1.3236824312753854,0.3333333333333333,5.762540291308686,4.121598149665931,1.6653714125735302,0.5231398687198302,1.2286718899832025,6.843939982739904,3.5,0.12542334928765358,5.172413793103448,3.130434782608696,0.08802203934467166,4.055555555555555,13.54773950609464,13.28326190533196,0.0,14.367484304494596
Yummy,Yummy,Justin Bieber,2020-01-03,USUM71923046,579,False,1.5726092089728454,1.02559620291902,0.8194596814032117,0.4127944758298872,-0.5555555555555556,1.9730996937436158,4.105217449349444,10.760740248212848,2.5358609912008094,4.3096533359902836,2.40904731109612,2.9791666666666665,4.236655750552803,2.8620689655172415,15.91304347826087,1.90988782560668,0.7222222222222222,0.7499840620110563,8.123015778006561,0.0,1.2502763626430347
On My Mama,On My Mama,Victoria Monï¿½,2023-06-16,USRC12204025,582,True,1.5678866587957498,-0.2228389852351703,-0.1980868795350001,1.255288082631156,-0.2222222222222222,-0.24203983640973448,-0.20093893030486332,-0.33015808377899447,-0.20997853022258609,-0.23796699701839882,0.8984962741142705,0.5625,8.415903938198001,10.206896551724139,1.0434782608695652,15.175817718874454,3.388888888888889,0.10971456672101933,0.16845835228769124,-427007.0,0.33411003044209325
Wishing Well,Legends Never Die,Juice WRLD,2020-07-10,USUG12001905,583,True,1.5678866587957498,1.2281194839001897,1.604775744044755,0.5151380369330891,0.4444444444444444,0.7237810956159991,1.0635928466778561,0.7870300674138715,0.4609156837873413,0.4037982242110937,-0.37273892520830504,0.041666666666666664,0.4592605032608391,-2.1724137931034484,0.9130434782608695,-0.25876691563069326,-0.1111111111111111,1.0386513245305258,4.2549859937271055,61607234.0,0.22944928508910362
Jale 2 (feat. Vinay Yadav & Neha Shukla),Jale 2 (feat. Vinay Yadav & Neha Shukla),Shiva Choudhary,2023-10-26,ZA41S2304411,581,False,1.5678866587957498,0.0,-0.41456075857600194,-0.5430125625785536,0.0,0.5520725492093888,0.3190470586858967,0.0,0.0,0.0,3.730284235222673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43715071010236545
Too Good At Goodbyes,Too Good At Goodbyes,Sam Smith,2017-09-08,GBUM71704089,584,False,1.5584415584415583,3.3804254789164174,1.610164815777149,2.387864223422874,1.2222222222222223,4.913293173463782,3.4156012174988972,1.4251120648242117,-0.17964289484980095,-0.2736085819735397,8.20948868103004,3.0416666666666665,1.0597867159291292,-1.9310344827586208,4.130434782608695,1.3499927803132725,1.3333333333333333,7.082642222453721,7.7893552325999,0.0,3.6678317975874473
SPECIALZ,SPECIALZ,King Gnu,2023-09-01,JPU902303303,585,False,1.5537190082644627,-0.11403946310970993,-0.11984269042990678,-0.28936307804036,1.2222222222222223,0.3276735381835108,0.14001650216117753,-0.02010644965275016,1.0755160374447952,0.8621915332143759,1.9820354848639126,-0.16666666666666666,-0.14983066028493855,0.0,-0.43478260869565216,-0.3960162578767259,-0.5,0.0,0.0,0.0,0.0
Ta Ta Ta,Bayanni,Bayanni,2022-08-24,NGA3B2219002,586,True,1.5537190082644627,-0.2870470506146417,-0.007377895824110963,-0.4292416639615056,-0.5555555555555556,-0.2358830425118204,-0.28815471016961164,12.043437566610567,1.132499333457445,2.286090688599125,-0.4443107672883383,-0.20833333333333334,-0.00668961849581549,-2.689655172413793,-0.34782608695652173,0.021278775693626042,0.0,-0.2710543337594009,-0.3443388320923217,-99772.0,0.6481347248062392
Un Finde | CROSSOVER #2,Un Finde | CROSSOVER #2,Big One,2023-04-04,ARP7V2300002,588,False,1.5442739079102716,0.22528273306839708,0.03437457897877091,-0.028883533230273567,0.5555555555555556,0.4562709764769545,-0.05369464670717197,1.3456050546087355,0.6403766946014362,1.2681781237699434,1.1007055616323007,-0.3125,0.33515268564391076,0.0,0.2608695652173913,9.674959696039275,-0.2222222222222222,0.0,0.0,0.0,-0.102428870829047
There's Nothing Holdin' Me Back,Illuminate,Shawn Mendes,2016-09-23,USUM71702833,589,False,1.5442739079102716,3.3481445980328446,1.9693721089875602,2.7929774308937363,1.4444444444444444,4.099802893197185,3.911745093222071,5.416537554839387,0.9647733231128702,0.518478546616092,7.731617122660693,3.375,8.622722310857334,15.862068965517242,12.08695652173913,3.9133923520881573,2.111111111111111,6.183741034411785,4.290899513970359,0.0,7.185959191941721
Gulabi Sadi,Gulabi Sadi,Sanju Rathod,2024-02-06,FR2X42446102,587,False,1.5442739079102716,-0.3802476413750355,-0.4019862578670824,-0.45701425268775947,0.2222222222222222,0.05833031379615149,0.22914296803549272,-0.4585135861698168,-0.458188580428694,-0.49491879244873876,0.2580865034326446,-0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3497976068862256
Breaking Me,Breaking Me (feat. A7S),Topic,2019-12-19,DEUM71906724,590,False,1.5395513577331759,1.6497087071263457,1.946353074016334,1.524773666200309,0.2222222222222222,0.8688948969194706,0.724692270478542,0.9727653049213081,0.3476643480122265,0.6260704018127652,-0.14669883055693342,4.979166666666667,11.102135639712262,0.896551724137931,5.130434782608695,4.316892303718639,0.8888888888888888,2.1078712680268556,0.9197213110829123,10098194.0,7.42731317194744
The 5th Letter,Underhanded,Hollywood Dots The Oncelor,2022-10-28,QZANY1700215,591,True,1.5348288075560803,0.0,0.0,0.0,0.0,2.082073717751337,-0.0356172792354228,0.0,0.0,0.0,0.0,0.0,-0.16656870154225095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belong Together,Belong Together - Single,Mark Ambor,2024-02-16,QM24S2400638,592,False,1.5348288075560803,-0.010916555473036093,-0.17079508054737572,5.751416993312412,2.2222222222222223,-0.35339347655741676,-0.34366748489309035,0.0,-0.4484394164933535,-0.481336618459259,-0.12862909386053972,1.1666666666666667,0.0,7.103448275862069,1.9130434782608696,57.88291717279927,3.2777777777777777,-0.2219287062857266,-0.27749179974621113,-2247382.0,0.14574248065973044
Shake It Off,1989 (Deluxe),Taylor Swift,2014-01-01,USCJY1431349,593,False,1.5301062573789845,2.171445157146739,1.6723701009167837,2.475228791097864,0.7777777777777778,9.276368600311603,4.700120359799414,0.3566451497962313,4.195091690642251,3.378206527687453,7.134810687196368,5.6875,1.1190416211828589,14.96551724137931,4.3478260869565215,3.8643861669849207,3.5555555555555554,2.6953148366778907,35.6083510905739,0.0,4.779240855734352
LOVELY BASTARDS,LOVELY BASTARDS,ZWE1HVNDXR,2023-08-25,QZPLS2390181,594,True,1.5253837072018892,-0.027939486499890562,0.0717773030262204,0.5059533935518141,0.0,-0.13882637742587228,0.17862626045750488,1.5246975283701367,3.3794426203363415,3.7241880549524184,-0.36413654146547475,-0.5208333333333334,-0.1665966915777983,0.0,0.0,0.0,-0.5,-0.27427898552316216,-0.22165824694136518,0.0,0.24861537328267666
La Curiosidad,Platonicos,Jay Wheeler,2020-06-12,USUYG1313832,595,False,1.5206611570247934,1.5947772803452995,0.963245247672755,1.820304521699965,1.2222222222222223,2.890167794059379,1.2291498496706794,1.1470831331702336,1.502521963520636,1.316963806926373,0.12082899860456646,1.5833333333333333,0.7014302908164693,-1.6551724137931034,0.34782608695652173,3.198613820148311,1.0,1.1599356990627279,0.31690090262647547,0.0,0.5594915029677332
EL MAKINON,EL MAKINON,KAROL G,2021-03-24,USUM72023904,596,False,1.5159386068476979,0.6209061327616199,0.4770483284254287,0.6211591904820242,0.2222222222222222,2.755956046227988,1.4824019384189995,0.775752639766867,0.5212399741628295,0.6723176068938724,2.364006083694613,1.3125,0.7518683348727853,-1.8620689655172413,1.1304347826086956,4.0530244292277695,1.2777777777777777,0.9944223070209977,0.16774008188282616,0.0,0.15674634334240986
